,Date,AAPL,ABT,AMZN,ASML,AVGO,BHP,GOOG,GOOGL,JPM,MRK,MSFT,NVO,TMUS,V,WFC,WMT
77,2018-09-28 00:00:00,56.435001373291,73.3600006103516,2003,188.020004272461,246.729995727539,49.8400001525879,1193.46997070313,1207.07995605469,112.839996337891,67.6908416748047,114.370002746582,47.1399993896484,70.1800003051758,150.089996337891,52.560001373291,93.9100036621094
78,2018-10-01 00:00:00,56.814998626709,74.120002746582,2004.35998535156,190.080001831055,249.509994506836,50.4300003051758,1195.31005859375,1208.53002929688,113.5,68.2538146972656,115.610000610352,46.560001373291,70.25,150.789993286133,52.25,94.4000015258789
79,2018-10-02 00:00:00,57.3199996948242,73.8099975585938,1971.31005859375,190.160003662109,248.100006103516,50.4700012207031,1200.10998535156,1207.64001464844,113.970001220703,68.463737487793,115.150001525879,47.25,69.7200012207031,149.669998168945,52.1300010681152,95.1500015258789
80,2018-10-03 00:00:00,58.0175018310547,72.0400009155273,1952.76000976563,191.809997558594,249.419998168945,50.0800018310547,1202.94995117188,1211.53002929688,115.040000915527,68.1011428833008,115.169998168945,46.689998626709,68.9800033569336,149.369995117188,52.6500015258789,94.0699996948242
81,2018-10-04 00:00:00,56.997501373291,71.8199996948242,1909.42004394531,187.460006713867,248.169998168945,50.0099983215332,1168.18994140625,1177.06994628906,115.269996643066,67.9580154418945,112.790000915527,43.2599983215332,68.9499969482422,146.759994506836,53.5099983215332,94.2099990844727
82,2018-10-05 00:00:00,56.0724983215332,71.5800018310547,1889.65002441406,183.789993286133,244.229995727539,49.1800003051758,1157.34997558594,1167.82995605469,114.620002746582,67.7767181396484,112.129997253418,43.9599990844727,68.5899963378906,145.360000610352,53.189998626709,93.3099975585938
83,2018-10-08 00:00:00,55.9425010681152,71.4400024414063,1864.42004394531,181.679992675781,241.369995117187,49.0699996948242,1148.96997070313,1155.92004394531,115.319999694824,68.1870193481445,110.849998474121,43.1399993896484,68.8199996948242,141.889999389648,53.6699981689453,94.6900024414063
84,2018-10-09 00:00:00,56.7174987792969,71.2900009155274,1870.31994628906,182.949996948242,244.699996948242,49.2200012207031,1138.81994628906,1145.17004394531,114.519996643066,69.0267181396484,112.26000213623,42.5,68.4599990844727,142.309997558594,53.5299987792969,97.0800018310547
85,2018-10-10 00:00:00,54.0900001525879,68.9199981689453,1755.25,171.919998168945,231.830001831055,47.6399993896484,1081.21997070313,1092.16003417969,111.470001220703,67.2232818603516,106.160003662109,41.7299995422363,66.629997253418,135.520004272461,52.4300003051758,95.7600021362305
86,2018-10-11 00:00:00,53.6124992370606,68.379997253418,1719.35998535156,171.779998779297,228.899993896484,47.689998626709,1079.31994628906,1090.73999023438,108.129997253418,65.2385482788086,105.910003662109,41.5400009155273,66.2099990844727,133.729995727539,51.439998626709,93.9199981689453
87,2018-10-12 00:00:00,55.5275001525879,69.3300018310547,1788.60998535156,174.279998779297,232.949996948242,47.810001373291,1110.07995605469,1120.5400390625,106.949996948242,66.6125946044922,109.569999694824,42.5299987792969,68.379997253418,140.059997558594,52.1100006103516,94.8099975585938
88,2018-10-15 00:00:00,54.3400001525879,68.6999969482422,1760.94995117188,173.350006103516,232.470001220703,48.0900001525879,1092.25,1102.43994140625,106.339996337891,66.2786254882812,107.599998474121,42.2999992370606,67.620002746582,137.229995727539,53.2400016784668,93.8199996948242
89,2018-10-16 00:00:00,55.5374984741211,70.9499969482422,1819.9599609375,181.720001220703,238.320007324219,48.4799995422363,1121.28002929688,1133.07995605469,108.620002746582,67.9580154418945,111,43.3899993896484,68.9400024414063,141.740005493164,53.7299995422363,95.8099975585938
90,2018-10-17 00:00:00,55.2975006103516,70.2300033569336,1831.72998046875,185.009994506836,237.169998168945,47.7900009155273,1115.68994140625,1127.58996582031,109.830001831055,68.5305328369141,110.709999084473,43.5,69.0800018310547,142.449996948242,54.4599990844727,96.5599975585937
91,2018-10-18 00:00:00,54.0050010681152,68.1399993896484,1770.71997070313,176.440002441406,228.020004272461,46.4099998474121,1087.96997070313,1097.91003417969,108.089996337891,68.9026718139648,108.5,43.3600006103516,68.7699966430664,139.289993286133,53.0999984741211,96.1699981689453
92,2018-10-19 00:00:00,54.8274993896484,67.5899963378906,1764.03002929688,175.759994506836,228.279998779297,46.5900001525879,1096.4599609375,1105.18005371094,107.910003662109,69.036262512207,108.660003662109,43.1699981689453,69.75,140.080001831055,52.8899993896484,97.1500015258789
93,2018-10-22 00:00:00,55.1624984741211,68.5199966430664,1789.30004882813,176.330001831055,228.619995117187,47.0900001525879,1101.16003417969,1111.36999511719,106.360000610352,69.2461853027344,109.629997253418,43.1199989318848,69.5100021362305,140.639999389648,51.6500015258789,97.1399993896484
94,2018-10-23 00:00:00,55.6824989318848,68.5699996948242,1768.69995117188,172.949996948242,229.050003051758,46.1399993896484,1103.68994140625,1114.91003417969,105.25,68.7977066040039,108.099998474121,42.7700004577637,69.2799987792969,139.119995117188,51.560001373291,97.8000030517578
95,2018-10-24 00:00:00,53.7724990844727,66.9400024414063,1664.19995117188,158.160003662109,218.710006713867,44.0400009155273,1050.7099609375,1057.11999511719,103.290000915527,67.3091583251953,102.319999694824,41.7700004577637,65.7099990844727,134.259994506836,50.189998626709,97.5599975585937
96,2018-10-25 00:00:00,54.9500007629395,67.6699981689453,1782.17004394531,169.039993286133,222.240005493164,44.5299987792969,1095.56994628906,1103.58996582031,104.860000610352,66.7557220458984,108.300003051758,42.2000007629395,66.3199996948242,140.520004272461,51.8600006103516,99.1800003051758
97,2018-10-26 00:00:00,54.0750007629395,66.9899978637695,1642.81005859375,166.210006713867,213.149993896484,44.560001373291,1071.46997070313,1083.75,103.419998168945,67.1755752563477,106.959999084473,42.3899993896484,65.1100006103516,137.740005493164,51.25,98.9400024414062
98,2018-10-29 00:00:00,53.060001373291,67.3099975585938,1538.88000488281,163.369995117188,211.5,44.2900009155273,1020.08001708984,1034.72998046875,104.849998474121,68.1774826049805,103.849998474121,42.6199989318848,64.9100036621094,134.330001831055,52.2299995422363,99.8000030517578
99,2018-10-30 00:00:00,53.3250007629395,68,1530.42004394531,168.740005493164,221.009994506836,45.3199996948242,1036.2099609375,1049.51000976563,106.699996948242,69.5324401855469,103.730003356934,42.5699996948242,63.9199981689453,132.759994506836,52.689998626709,102.419998168945
100,2018-10-31 00:00:00,54.7150001525879,68.9400024414063,1598.01000976563,172.360000610352,223.490005493164,46.1800003051758,1076.77001953125,1090.57995605469,109.019996643066,70.2385482788086,106.809997558594,43.1800003051758,68.5500030517578,137.850006103516,53.2299995422363,100.279998779297
